age;mention_bac;distance_domicile_km;heures_travail_remunere_sem;taux_presence_pct;connexions_lms_30j;heures_lms_total;ressources_consultees;retards_rendus;nb_devoirs_rendus;messages_forum;motivation;satisfaction;sentiment_appartenance;date_inscription;moyenne_finale;abandon;ects_semestre;capacite_accueil;volume_horaire_s1;taux_reussite_historique_pct;filiere_Biologie;filiere_Droit;filiere_Gestion;filiere_Informatique;filiere_Lettres;filiere_Mathematiques;filiere_Psychologie;filiere_STAPS;bac_type_general;bac_type_pro;bac_type_techno;faculte_Droit-Science Po;faculte_Lettres & Langues;faculte_STAPS;faculte_Sciences & Technologies;faculte_Sciences Humaines;faculte_Économie-Gestion;etablissement_origine_autre;etablissement_origine_cfa;etablissement_origine_lycee_prive;etablissement_origine_lycee_public;etablissement_origine_nan
20;1.0;7.5;6.0;83.8;36.0;48.0;86;4;9;4;3.0;3.0;3.0;23-09-2024;16.01;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
23;0.0;11.5;8.0;58.6;39.0;65.1;93;2;8;0;3.0;3.0;2.0;24-09-2024;14.0;0;28;710;325;60;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0
20;2.0;;7.0;79.8;33.0;33.4;54;8;11;2;4.0;4.0;2.0;06-09-2024;15.55;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1
21;0.0;2.7;8.0;90.6;;81.2;111;1;13;6;4.0;5.0;4.0;13-09-2024;18.38;0;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
19;1.0;16.1;15.0;63.5;20.0;36.9;44;4;7;6;3.0;4.0;2.0;04-09-2024;16.86;0;28;550;256;64;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
19;3.0;24.1;;64.9;17.0;30.1;36;6;6;0;3.0;1.0;1.0;05-09-2024;9.2;1;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
19;0.0;12.9;22.0;68.9;19.0;40.7;47;2;6;0;4.0;2.0;;11-09-2024;7.33;1;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
18;1.0;25.8;;72.9;28.0;28.5;72;6;8;3;3.0;3.0;4.0;05-09-2024;13.34;0;30;810;265;81;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0
17;1.0;0.2;0.0;82.7;15.0;30.6;27;6;6;0;2.0;3.0;;06-09-2024;4.22;1;30;620;263;66;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1
19;0.0;1.0;0.0;79.1;15.0;28.7;20;3;6;2;1.0;4.0;2.0;05-09-2024;4.99;1;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;0.0;11.4;0.0;83.4;28.0;22.6;60;4;7;2;5.0;3.0;4.0;16-09-2024;19.0;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;1.0;0.1;7.0;88.6;15.0;18.8;31;3;10;7;4.0;4.0;2.0;09-09-2024;14.73;0;28;710;325;60;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
17;;4.3;;64.6;34.0;65.1;58;3;8;3;3.0;3.0;4.0;13-09-2024;14.23;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
21;0.0;1.0;17.0;73.6;22.0;35.3;56;2;7;0;3.0;4.0;1.0;13-09-2024;13.52;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
17;2.0;1.4;6.0;59.2;14.0;29.3;44;5;8;1;2.0;;2.0;19-09-2024;3.7;1;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
22;2.0;1.1;0.0;72.3;32.0;55.3;67;2;12;4;;2.0;5.0;03-09-2024;15.77;0;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
22;2.0;19.6;9.0;66.6;33.0;55.0;50;3;8;1;4.0;;3.0;03-09-2024;14.5;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1
20;1.0;23.8;0.0;64.8;16.0;21.5;29;2;10;0;2.0;;3.0;09-09-2024;13.85;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
24;0.0;2.2;0.0;81.0;;43.4;62;6;8;3;5.0;5.0;2.0;09-09-2024;15.29;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0
18;2.0;34.5;19.0;77.5;36.0;74.5;80;1;10;6;5.0;4.0;;13-09-2024;19.09;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
19;1.0;45.6;6.0;74.2;45.0;81.3;76;4;12;2;4.0;3.0;3.0;12-09-2024;18.0;0;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0
18;2.0;8.9;0.0;70.0;8.0;14.4;26;5;7;0;2.0;2.0;3.0;25-09-2024;3.38;1;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
22;0.0;16.8;10.0;61.4;5.0;3.4;1;5;9;1;4.0;4.0;3.0;25-09-2024;4.61;1;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
23;1.0;6.5;22.0;99.5;51.0;61.3;147;1;9;10;5.0;5.0;5.0;12-09-2024;17.89;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
19;0.0;;15.0;72.7;38.0;99.6;105;5;8;3;3.0;3.0;1.0;05-09-2024;15.66;0;28;550;256;64;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
21;0.0;6.6;27.0;52.8;22.0;45.1;68;4;9;0;2.0;2.0;1.0;02-09-2024;5.65;1;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
20;1.0;18.3;26.0;78.0;41.0;100.7;103;2;8;3;4.0;5.0;5.0;18-09-2024;16.76;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
18;2.0;16.6;24.0;90.7;28.0;51.9;73;2;7;1;2.0;5.0;1.0;23-09-2024;16.16;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;1.0;7.5;0.0;58.2;17.0;33.6;49;4;6;2;2.0;2.0;4.0;04-09-2024;4.11;1;30;810;265;81;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0
18;1.0;21.3;26.0;67.6;31.0;55.8;76;6;6;4;3.0;5.0;4.0;16-09-2024;5.86;1;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0
21;1.0;1.6;21.0;63.8;20.0;43.1;46;3;6;1;1.0;2.0;4.0;10-09-2024;10.55;0;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
18;1.0;7.9;25.0;69.2;23.0;14.1;43;6;10;0;3.0;4.0;3.0;04-09-2024;15.74;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
19;1.0;0.1;27.0;54.3;23.0;28.2;41;6;6;0;1.0;1.0;2.0;19-09-2024;0.55;1;30;830;282;65;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0
22;0.0;20.0;10.0;68.2;30.0;53.0;55;3;8;2;3.0;1.0;4.0;03-09-2024;11.3;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0
24;0.0;53.6;;80.6;21.0;41.8;28;2;10;2;3.0;4.0;1.0;11-09-2024;12.92;0;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
19;3.0;51.0;;72.5;8.0;8.3;25;5;5;0;3.0;3.0;1.0;16-09-2024;6.63;1;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
18;1.0;49.0;27.0;79.5;32.0;72.9;88;2;8;5;3.0;4.0;3.0;16-09-2024;15.22;0;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0
17;2.0;0.0;8.0;75.4;25.0;19.3;56;8;8;0;3.0;3.0;2.0;24-09-2024;14.59;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
21;1.0;41.4;;81.5;13.0;14.1;24;6;7;0;;2.0;3.0;20-09-2024;14.55;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
22;0.0;;0.0;82.8;18.0;22.7;60;3;9;5;3.0;4.0;3.0;24-09-2024;15.63;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
19;0.0;7.8;8.0;67.1;17.0;23.7;31;4;5;0;1.0;3.0;3.0;12-09-2024;2.85;1;30;620;263;66;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0
19;1.0;0.5;0.0;81.5;31.0;45.7;73;5;9;4;3.0;5.0;4.0;03-09-2024;18.1;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
22;0.0;1.1;15.0;83.4;54.0;72.9;95;1;12;7;2.0;4.0;3.0;20-09-2024;15.97;0;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0
18;0.0;2.6;;67.0;29.0;51.2;48;3;9;2;5.0;2.0;3.0;18-09-2024;7.1;1;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
18;2.0;27.1;23.0;77.8;14.0;18.9;37;5;11;4;3.0;3.0;1.0;27-09-2024;13.8;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
21;1.0;1.5;23.0;59.7;17.0;25.5;30;4;6;1;1.0;2.0;;11-09-2024;4.85;1;30;930;293;75;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
18;1.0;17.9;15.0;79.0;26.0;72.2;69;6;9;2;2.0;4.0;4.0;23-09-2024;14.65;0;30;830;282;65;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0
18;1.0;;;67.4;17.0;20.9;28;7;7;0;1.0;3.0;1.0;04-09-2024;3.13;1;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
22;1.0;21.8;0.0;68.8;29.0;34.4;65;3;9;6;4.0;2.0;2.0;25-09-2024;6.33;1;28;550;256;64;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
22;0.0;;0.0;97.4;44.0;81.5;112;2;10;9;;5.0;5.0;02-09-2024;17.89;0;30;620;263;66;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0
19;2.0;42.6;6.0;67.8;16.0;29.5;34;7;7;0;4.0;2.0;2.0;06-09-2024;13.47;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
18;0.0;7.2;;93.6;15.0;29.2;30;4;9;3;4.0;;3.0;26-09-2024;14.62;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
21;0.0;6.7;0.0;71.2;35.0;40.2;73;3;8;4;4.0;4.0;4.0;19-09-2024;19.52;0;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
20;1.0;6.2;0.0;75.0;32.0;34.7;70;3;11;8;5.0;;3.0;19-09-2024;15.94;0;28;550;256;64;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
19;0.0;7.0;21.0;93.7;27.0;44.3;56;6;7;4;2.0;3.0;5.0;05-09-2024;17.77;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
20;0.0;7.1;0.0;80.7;20.0;34.5;46;3;10;1;3.0;4.0;1.0;27-09-2024;3.5;1;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
22;3.0;69.1;12.0;89.0;52.0;97.9;117;0;11;2;5.0;;1.0;25-09-2024;19.71;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
21;0.0;2.5;20.0;68.1;15.0;19.0;31;2;7;1;2.0;4.0;5.0;25-09-2024;5.07;1;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
24;3.0;9.2;27.0;66.0;17.0;23.9;38;4;7;1;1.0;1.0;2.0;23-09-2024;4.36;1;30;810;265;81;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0
20;1.0;13.7;0.0;84.1;28.0;36.7;42;5;8;2;1.0;;2.0;09-09-2024;12.13;0;30;830;282;65;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0
17;2.0;19.4;0.0;70.7;9.0;11.7;4;7;7;0;1.0;;;24-09-2024;2.24;1;30;930;293;75;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0
20;2.0;38.4;;64.2;15.0;25.8;30;3;8;0;4.0;2.0;2.0;27-09-2024;7.92;1;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
18;2.0;21.1;0.0;84.3;;40.9;62;5;7;4;5.0;2.0;2.0;26-09-2024;15.71;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
18;1.0;25.5;19.0;82.8;39.0;63.6;64;4;10;2;4.0;3.0;2.0;19-09-2024;15.81;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
19;0.0;28.2;8.0;64.9;29.0;44.5;73;3;6;2;;4.0;2.0;19-09-2024;7.09;1;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
19;0.0;18.4;0.0;71.4;3.0;4.6;3;5;6;0;1.0;1.0;4.0;10-09-2024;2.83;1;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
21;1.0;16.1;11.0;79.9;23.0;19.4;31;1;7;1;2.0;3.0;3.0;27-09-2024;19.4;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
18;;1.2;0.0;73.6;42.0;72.9;76;3;6;1;4.0;3.0;5.0;26-09-2024;15.81;0;28;710;325;60;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
17;2.0;32.4;;54.6;14.0;25.1;30;6;6;0;1.0;2.0;2.0;12-09-2024;5.42;1;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
20;1.0;;0.0;57.3;18.0;18.9;39;7;7;0;1.0;3.0;3.0;25-09-2024;2.49;1;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;1.0;13.9;;83.3;35.0;82.2;43;3;8;5;4.0;;5.0;03-09-2024;18.82;0;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
21;3.0;0.9;0.0;83.4;18.0;22.9;35;3;9;3;3.0;5.0;2.0;12-09-2024;12.78;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
20;0.0;3.5;14.0;62.6;13.0;13.9;22;5;5;0;1.0;3.0;3.0;25-09-2024;4.08;1;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
19;0.0;14.1;11.0;98.8;47.0;70.4;92;1;9;8;5.0;5.0;4.0;26-09-2024;18.61;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
20;1.0;10.7;0.0;94.3;38.0;29.7;77;0;11;9;;5.0;4.0;03-09-2024;17.99;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;1.0;7.6;0.0;90.2;32.0;38.0;55;1;7;6;5.0;3.0;4.0;03-09-2024;18.28;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1
19;0.0;4.8;9.0;88.0;18.0;27.5;40;6;9;5;3.0;3.0;3.0;20-09-2024;14.37;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
18;1.0;9.1;10.0;81.3;49.0;56.3;137;2;6;2;3.0;2.0;2.0;09-09-2024;14.3;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
19;1.0;;10.0;96.0;45.0;85.1;81;0;9;12;5.0;5.0;5.0;17-09-2024;19.74;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
17;3.0;7.9;14.0;77.2;30.0;36.8;88;6;7;2;3.0;3.0;2.0;11-09-2024;14.8;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
19;0.0;5.2;10.0;82.9;20.0;26.7;40;3;9;0;3.0;3.0;4.0;20-09-2024;12.99;0;28;710;325;60;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
21;0.0;12.9;0.0;99.8;48.0;90.6;99;0;9;12;5.0;2.0;5.0;02-09-2024;18.16;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
21;2.0;32.4;14.0;80.6;29.0;32.7;66;2;11;6;3.0;3.0;3.0;12-09-2024;14.93;0;28;480;265;78;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0
18;3.0;6.7;0.0;85.1;45.0;97.8;128;2;12;4;5.0;4.0;3.0;17-09-2024;19.7;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
20;1.0;7.6;17.0;93.0;35.0;64.5;99;1;10;4;3.0;4.0;3.0;05-09-2024;14.18;0;30;830;282;65;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
17;0.0;1.8;0.0;59.1;8.0;20.7;7;2;6;1;1.0;2.0;2.0;24-09-2024;4.44;1;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
24;0.0;5.2;11.0;50.6;26.0;39.2;59;3;6;0;2.0;4.0;2.0;24-09-2024;6.58;1;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;1.0;6.8;0.0;95.0;38.0;62.2;80;3;12;7;3.0;5.0;5.0;03-09-2024;13.6;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0
19;0.0;7.4;0.0;63.3;9.0;19.7;12;3;5;0;3.0;3.0;2.0;09-09-2024;3.09;1;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
17;0.0;3.0;;52.1;0.0;0.0;0;6;6;0;2.0;;1.0;13-09-2024;2.87;1;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0
18;3.0;10.6;19.0;74.2;35.0;62.1;68;5;8;1;3.0;4.0;4.0;06-09-2024;17.1;0;30;830;282;65;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
18;1.0;13.7;0.0;92.2;29.0;44.1;39;1;10;3;4.0;2.0;2.0;04-09-2024;17.47;0;30;620;263;66;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0
19;0.0;;8.0;50.7;0.0;0.0;0;5;9;0;3.0;2.0;2.0;27-09-2024;5.8;1;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
19;;5.3;23.0;93.3;36.0;49.8;87;4;11;5;5.0;3.0;5.0;23-09-2024;18.54;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
24;3.0;56.7;0.0;81.1;16.0;29.8;34;4;9;0;4.0;2.0;1.0;06-09-2024;16.23;0;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
20;0.0;7.5;12.0;87.4;19.0;37.4;57;1;8;5;3.0;3.0;4.0;19-09-2024;18.12;0;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
17;2.0;11.2;10.0;70.8;16.0;26.3;42;1;9;3;4.0;2.0;1.0;11-09-2024;16.14;0;30;930;293;75;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0
20;0.0;2.1;0.0;91.7;27.0;26.3;62;2;12;5;4.0;5.0;3.0;02-09-2024;14.9;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0
17;1.0;46.9;18.0;80.0;24.0;44.4;54;4;8;3;3.0;5.0;1.0;10-09-2024;13.72;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
20;2.0;43.4;19.0;62.4;;2.5;3;5;5;0;3.0;3.0;1.0;25-09-2024;3.4;1;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
21;0.0;29.5;;85.5;58.0;102.3;115;2;11;3;4.0;3.0;4.0;03-09-2024;19.15;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
18;2.0;0.1;0.0;85.7;14.0;30.3;43;1;7;1;3.0;1.0;2.0;26-09-2024;15.36;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
19;1.0;19.3;9.0;81.2;8.0;14.1;19;6;9;1;2.0;3.0;2.0;03-09-2024;4.45;1;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
22;1.0;29.5;14.0;48.7;5.0;4.8;5;6;6;0;2.0;3.0;3.0;03-09-2024;1.79;1;28;480;265;78;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0
19;1.0;4.4;20.0;74.0;;44.2;85;5;7;7;3.0;4.0;4.0;27-09-2024;16.2;0;30;620;263;66;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0
20;0.0;0.5;15.0;91.8;43.0;81.2;88;3;13;5;4.0;4.0;2.0;18-09-2024;17.35;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
21;1.0;13.7;0.0;95.2;49.0;58.4;129;3;10;5;5.0;5.0;2.0;26-09-2024;18.15;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
21;0.0;4.8;;73.5;38.0;68.7;91;8;8;1;4.0;4.0;2.0;24-09-2024;15.35;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
20;0.0;21.9;12.0;81.5;44.0;41.1;131;2;10;2;3.0;4.0;5.0;13-09-2024;18.15;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
21;0.0;8.4;23.0;72.7;16.0;28.8;32;7;7;3;1.0;;;10-09-2024;0.93;1;30;620;263;66;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0
18;1.0;10.9;12.0;71.9;26.0;32.8;59;4;11;3;4.0;3.0;3.0;06-09-2024;16.77;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
20;2.0;3.7;3.0;66.0;3.0;3.7;12;8;8;1;3.0;3.0;2.0;12-09-2024;3.08;1;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0
20;0.0;6.0;0.0;79.4;;45.2;72;4;10;6;3.0;4.0;3.0;06-09-2024;16.74;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1
20;3.0;8.3;11.0;80.2;53.0;112.7;108;1;10;2;4.0;4.0;3.0;13-09-2024;18.14;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
23;2.0;25.2;19.0;88.3;31.0;54.1;69;0;7;3;5.0;5.0;2.0;20-09-2024;16.63;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
18;1.0;;14.0;63.1;18.0;18.0;17;1;7;1;1.0;3.0;3.0;20-09-2024;2.7;1;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0
21;1.0;0.1;8.0;78.9;35.0;40.0;69;3;11;1;3.0;4.0;3.0;11-09-2024;16.2;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
18;1.0;35.9;6.0;92.6;42.0;54.4;101;4;11;4;;3.0;2.0;13-09-2024;15.64;0;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1
19;0.0;3.0;17.0;89.7;38.0;43.6;61;4;8;7;5.0;3.0;3.0;05-09-2024;16.16;0;30;810;265;81;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
17;2.0;;0.0;88.5;52.0;89.1;90;2;9;5;4.0;4.0;5.0;26-09-2024;18.54;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
22;1.0;16.8;7.0;83.0;56.0;55.2;123;1;10;4;;5.0;;19-09-2024;18.44;0;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
18;0.0;0.6;9.0;65.8;17.0;22.1;41;5;5;0;2.0;3.0;3.0;12-09-2024;7.28;1;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
18;0.0;0.4;23.0;60.7;4.0;9.5;1;5;5;0;1.0;2.0;1.0;24-09-2024;1.11;1;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0
20;1.0;21.0;9.0;78.9;26.0;64.1;53;5;11;8;4.0;4.0;;17-09-2024;17.07;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
