student_id,annee_universitaire,filiere,age,sexe,bac_type,mention_bac,etablissement_origine,boursier,distance_domicile_km,heures_travail_remunere_sem,taux_presence_pct,connexions_lms_30j,heures_lms_total,ressources_consultees,retards_rendus,nb_devoirs_total,nb_devoirs_rendus,messages_forum,moyenne_partiels_s1,nb_ue_total,nb_ue_validees_s1,motivation,satisfaction,sentiment_appartenance,groupe_td,couleur_carte_etudiante,jour_inscription,id_dossier,date_inscription,moyenne_finale,abandon,commentaire_tuteur
ETU-04204,2024-2025, Informatique ,24,M,PRO,AB,lycee_public,non,28.6,0.0,60.1%,7,9.4,19,2,8,5,1,7.53,6,0,1,3,1,C,gris,mardi,742091,24/09/2024,2.99,1,
ETU-02893,2024-2025,Psychologie,19,M,general,Assez Bien,cfa,N,8.1,18.0,90.0%,34,66.7,88,6,9,7,2,"15,39",6,6,3,5,4,F,gris,mardi,452099,24/09/2024,15.73,0,
ETU-01759,2024-2025, Mathematiques ,17,Femme,Général,ab,lycee_prive,Non,0.4 km,11.0,67.3,28,36.6,71,4,8,6,4,,5,3,3,3,2,D,bleu,vendredi,263030,2024-09-27,14.31,0,Résultats fragiles aux partiels.
ETU-04443,2024-2025,Biologie,19,M,GEN,Passable,lycee_prive,O,8.0,0.0,63.9,6,10.4,21,2,10,7,3,8.92,6,3,4,2,2,E,rouge,jeudi,966588,12 Sep 2024,12.27,0,
ETU-04549,2024-2025,droit,20,f,Technologique,P,lycee_public,0,"39,7",7.0,68.5,20,11.8,40,6,9,6,2,"7,89",6,2,1,3,1,H,bleu,jeudi,622901,26 Sep 2024,2.8,1,
ETU-05141,2024-2025,Informatique,19,Homme,Technologique,Passable,lycee_public,0,13.5,13.0,59.7,14,12.7,23,5,12,8,1,6.14,6,2,1,5,,E,jaune,mercredi,561851,2024-09-04,1.65,1,Résultats fragiles aux partiels.
ETU-02650,2024-2025,Psychologie,25,Homme,Generale,passable,lycee_prive,N,17.1,16.0,78.5%,45,50.6,111,1,10,10,3,11.78,6,6,4,3,4,F,rouge,vendredi,329796,27/09/2024,17.34,0,
ETU-02527,2024-2025,BIOLOGIE,19,Homme,Technologique,Passable,lycee_public,0,29.5 km,,64.7,31,56.5,59,3,11,9,8,10.78,6,5,2,3,3,C,vert,lundi,485843,02/09/2024,7.05,1,"Motivation en berne, à accompagner."
ETU-02593,2024-2025,mathematiques,21,femme,pro,TB,lycee_prive,N,43.8,15.0,81.2%,17,37.3,40,5,10,6,2,11.04,6,4,3,,2,B,rouge,jeudi,960296,2024-09-26,5.62,1,RAS.
ETU-03156,2024-2025,mathematiques,18,f,general,P,lycee_public,Non,63.9 km,11.0,80.4%,45,58.8,92,4,10,9,1,10.81,7,4,4,2,1,E,bleu,jeudi,270224,12/09/2024,16.15,0,Très actif sur la plateforme.
ETU-02399,2024-2025,Gestion,18,femme,Général,Passable,lycee_public,0,9.1,23.0,80.3,33,72.4,64,2,9,7,5,16.47,5,4,4,3,4,G,jaune,lundi,247642,23 Sep 2024,18.23,0,Travail sérieux et régulier.
ETU-03067,2024-2025,Psychologie,20,Femme,Technologique,Très Bien,lycee_public,oui,"0,5",,76.6,50,58.9,87,4,13,11,3,"12,79",7,7,4,3,4,D,vert,vendredi,581429,13 Sep 2024,17.48,0,Engagement en ligne remarquable.
ETU-01733,2024-2025,Gestion,19,F,Général,Assez Bien,lycee_public,Non,11.3 km,,74.2,23,46.4,44,8,12,10,1,10.55,6,5,3,3,2,H,vert,jeudi,509902,19/09/2024,14.74,0,"Rendus souvent en retard, à relancer."
ETU-00296,2024-2025,MATHEMATIQUES,20,f,pro,Passable,cfa,0,37.4,0.0,81.8,39,85.3,77,3,10,9,1,8.06,6,4,3,4,2,H,jaune,lundi,479574,2024-09-16,14.18,0,Profil dans la moyenne.
ETU-02483,2024-2025,lettres,20,f,Général,B,lycee_public,N,7.4,0.0,83.5%,25,49.3,75,1,8,8,2,16.46,7,7,5,,1,G,jaune,mercredi,782016,04/09/2024,19.13,0,"Bon semestre, résultats solides."
ETU-02880,2024-2025, Mathematiques ,20,F,Général,ab,lycee_prive,N,"26,1",,79.3,3,5.9,1,6,11,6,0,9.9,6,5,2,3,3,E,jaune,mardi,697733,03/09/2024,5.49,1,
ETU-03731,2024-2025,Mathematiques,18,H,PRO,B,lycee_public,O,,0.0,"90,5",23,25.8,34,1,9,8,5,13.57,6,3,3,5,3,B,gris,jeudi,706652,19 Sep 2024,16.84,0,
ETU-04013,2024-2025,PSYCHOLOGIE,21,femme,Professionnel,Très Bien,lycee_prive,1,"0,6",10.0,73.5,6,5.7,11,6,8,6,0,7.79,6,1,3,2,2,H,bleu,jeudi,673931,05/09/2024,3.21,1,Résultats fragiles aux partiels.
ETU-03743,2024-2025,informatique,17,H,TECHNO,Très Bien,lycee_public,N,13.8,0.0,63.3%,20,36.2,48,7,10,9,0,5.81,7,0,3,2,1,A,bleu,jeudi,326904,2024-09-19,2.96,1,En difficulté sur les évaluations.
ETU-04885,2024-2025,Informatique,21,F,Generale,Très Bien,lycee_prive,N,31.0,0.0,83.0,39,52.9,79,2,9,8,4,"12,88",5,2,4,,1,B,vert,vendredi,907220,27/09/2024,16.62,0,"Bon semestre, résultats solides."
ETU-00074,2024-2025,DROIT,21,H,GEN,,lycee_public,1,12.8,0.0,79.5,37,73.2,83,2,12,10,5,10.29,6,2,3,4,3,D,rouge,mardi,818874,17 Sep 2024,15.73,0,Profil dans la moyenne.
ETU-04151,2024-2025,Informatique,19,H,Generale,Bien,lycee_public,N,"36,3",5.0,64.5,30,51.7,79,6,11,9,2,"11,31",6,3,3,,2,F,rouge,lundi,430894,02 Sep 2024,7.35,1,
ETU-02517,2024-2025,droit,20,f,Generale,passable,lycee_public,non,6.3,10.0,80.6,18,24.7,42,5,12,12,3,10.61,6,5,,2,3,F,vert,mardi,211230,03/09/2024,5.06,1,
ETU-04951,2024-2025,Informatique,22,f,général ,ab,lycee_prive,Non,4.3,,70.7,27,32.5,43,1,12,11,4,"10,53",5,3,4,,,D,bleu,jeudi,320012,05 Sep 2024,15.88,0,Profil dans la moyenne.
ETU-00780,2024-2025,informatique,17,femme,TECHNO,Assez Bien,lycee_prive,0,21.2,10.0,72.2,,9.7,22,5,8,5,1,11.99,6,3,3,2,1,C,vert,mardi,561100,17 Sep 2024,12.14,0,Engagement en ligne très faible.
ETU-03275,2024-2025,droit,17,F,général ,Assez Bien,lycee_public,non,14.3,14.0,"75,8",35,62.3,50,4,8,5,5,6.82,6,4,3,2,1,G,rouge,mercredi,244861,11 Sep 2024,12.68,0,
ETU-01122,2024-2025,Gestion,20,H,Général,Passable,lycee_public,non,6.2,0.0,64.0,17,22.1,26,10,13,10,0,"7,48",6,2,3,2,3,D,bleu,vendredi,800892,2024-09-13,3.17,1,
ETU-03151,2024-2025,Droit,20,f,pro,Assez Bien,cfa,O,"24,0",,"59,9",23,30.5,56,2,13,9,1,,6,2,1,4,3,E,bleu,lundi,121697,09/09/2024,2.9,1,Résultats fragiles aux partiels.
ETU-04032,2024-2025,STAPS,18,NB,général ,passable,lycee_public,Non,2.0,0.0,61.8,20,34.6,36,6,11,6,1,"12,56",5,2,4,3,4,G,rouge,vendredi,805051,2024-09-27,14.43,0,
ETU-03119,2024-2025,Biologie,18,Femme,Général,P,lycee_public,N,61.9,0.0,87.7,40,55.0,71,5,9,8,3,11.89,6,4,3,5,2,E,jaune,vendredi,490947,06 Sep 2024,16.07,0,Profil dans la moyenne.
ETU-00781,2024-2025, Biologie ,19,h,Général,Bien,lycee_prive,N,1.2,27.0,98.5,24,32.9,69,7,12,8,1,8.63,5,3,4,3,4,C,gris,mercredi,817728,18 Sep 2024,14.23,0,RAS.
ETU-04483,2024-2025, Droit ,20,F,Professionnel,AB,lycee_public,1,20.2,23.0,"93,0",45,52.1,113,4,9,9,5,"11,92",6,3,4,5,4,F,rouge,mercredi,296748,25/09/2024,17.73,0,
ETU-00280,2024-2025,staps,20,f,GEN,Passable,lycee_public,1,14.5 km,,76.8,35,48.0,81,6,9,9,2,"16,69",5,3,4,,4,C,rouge,mercredi,790533,04 Sep 2024,18.37,0,Travail sérieux et régulier.
ETU-01854,2024-2025,Gestion,21,H,Technologique,Assez Bien,lycee_public,0,10.5,14.0,88.3,31,54.2,50,4,9,7,5,"9,89",5,3,5,4,3,C,vert,mardi,120728,2024-09-24,16.16,0,
ETU-01419,2024-2025, Psychologie ,22,f,general,passable,lycee_prive,O,,4.0,88.3,43,62.9,104,4,10,8,8,10.72,6,4,5,3,5,D,jaune,vendredi,941645,13/09/2024,16.7,0,
ETU-02253,2024-2025,Droit,21,f,GEN,Très Bien,lycee_public,non,40.3,8.0,"99,2",51,105.1,109,2,12,12,10,16.85,5,5,5,3,3,D,vert,mardi,596958,17 Sep 2024,19.72,0,
ETU-00285,2024-2025, Droit ,18,M,PRO,ab,lycee_public,0,"20,5",10.0,61.6%,9,19.6,1,6,8,6,1,9.49,7,2,1,1,1,F,vert,mardi,932725,03 Sep 2024,5.06,1,Engagement en ligne très faible.
ETU-01721,2024-2025,Gestion,22,M,general,Assez Bien,lycee_prive,oui,12.6,11.0,80.5%,18,19.5,27,5,10,7,0,9.55,5,2,2,4,3,G,jaune,lundi,348501,2024-09-16,4.43,1,
ETU-03796,2024-2025,lettres,19,h,general,passable,lycee_public,1,"0,1",8.0,50.4,29,42.9,78,8,12,8,0,"4,16",5,2,4,2,1,D,bleu,mardi,182411,17 Sep 2024,2.57,1,
ETU-04778,2024-2025,STAPS,17,h,Technologique,P,lycee_public,Oui,5.5,,"61,3",18,33.3,31,5,8,5,0,"6,36",6,3,1,2,1,A,gris,mardi,896345,10 Sep 2024,3.64,1,
ETU-01967,2024-2025, Mathematiques ,20,femme,général ,passable,cfa,Non,"22,4",9.0,67.6%,21,42.9,33,7,10,9,1,"11,39",5,3,2,,4,G,rouge,mardi,868380,2024-09-10,13.87,0,"Motivation en berne, à accompagner."
ETU-03013,2024-2025,STAPS,19,F,PRO,AB,lycee_public,non,4.3,,61.4,29,59.3,56,6,10,6,2,"6,27",6,2,2,4,3,D,rouge,lundi,437758,2024-09-16,4.1,1,
ETU-04172,2024-2025, Mathematiques ,21,Femme,Generale,Assez Bien,lycee_public,N,57.1 km,18.0,84.5,22,40.2,35,0,12,10,4,"16,86",6,6,5,5,4,D,bleu,mardi,267054,17 Sep 2024,18.95,0,
ETU-04892,2024-2025,BIOLOGIE,17,H,general,Assez Bien,lycee_public,0,13.1 km,0.0,74.7,35,44.1,48,6,12,10,5,"13,21",7,5,5,3,,H,rouge,vendredi,521713,13 Sep 2024,17.14,0,Suivi sans particularité.
ETU-00335,2024-2025,gestion,20,Homme,Generale,Assez Bien,autre,Non,38.0,0.0,81.0,33,26.8,53,5,8,7,4,12.61,5,5,5,3,3,E,vert,vendredi,668612,2024-09-06,15.27,0,"Bon semestre, résultats solides."
ETU-04630,2024-2025,Biologie,19,M,Général,passable,lycee_prive,N,3.7 km,0.0,64.2,6,12.6,15,4,8,4,1,9.77,6,5,4,1,2,A,jaune,mercredi,891465,11/09/2024,3.77,1,
ETU-01868,2024-2025, STAPS ,21,Homme,techno,passable,lycee_prive,N,9.1 km,12.0,57.0,20,20.3,66,4,8,5,0,3.99,6,2,2,1,,G,gris,lundi,359153,2024-09-16,3.19,1,Résultats fragiles aux partiels.
ETU-04214,2024-2025,Informatique,19,M,général ,,lycee_prive,Oui,7.1,13.0,83.9,44,89.9,114,2,9,7,9,13.45,6,5,4,5,5,E,jaune,jeudi,179029,2024-09-19,16.48,0,Engagement en ligne remarquable.
ETU-03166,2024-2025,PSYCHOLOGIE,20,Femme,Generale,passable,lycee_prive,Non,0.9 km,15.0,89.4%,29,32.4,53,4,12,10,6,9.63,6,5,4,4,5,A,vert,mercredi,280113,25/09/2024,14.14,0,
ETU-03150,2024-2025,Gestion,20,f,général ,P,autre,Non,29.9,10.0,"88,1",40,87.2,74,1,8,8,5,"10,24",6,4,5,4,3,A,gris,mardi,995217,2024-09-03,17.27,0,
ETU-04654,2024-2025,STAPS,18,Femme,GEN,Assez Bien,,oui,,10.0,41.3,8,8.3,16,1,8,1,0,"9,12",5,3,1,1,1,F,bleu,lundi,289237,23/09/2024,3.09,1,
ETU-01010,2024-2025, Mathematiques ,20,M,Generale,passable,lycee_prive,Non,2.1 km,24.0,79.5,17,20.0,44,0,9,7,2,"12,61",6,6,3,4,4,C,rouge,mercredi,791115,2024-09-04,16.39,0,
ETU-03179,2024-2025, Droit ,21,M,GEN,B,lycee_public,Non,5.2,15.0,84.1,14,27.8,40,4,13,9,0,12.56,6,4,3,3,2,A,bleu,jeudi,171003,05/09/2024,15.79,0,
ETU-04304,2024-2025,Droit,18,Homme,GEN,AB,lycee_public,oui,2.7 km,0.0,"98,8",39,56.7,85,1,11,10,14,"16,39",6,6,5,3,4,G,jaune,mardi,745844,2024-09-17,19.65,0,Étudiant assidu et investi.
ETU-03299,2024-2025,Droit,18,h,techno,AB,lycee_public,O,3.5,26.0,69.5,47,114.7,63,2,13,12,4,10.77,6,4,4,3,3,E,rouge,lundi,336859,09 Sep 2024,13.92,0,Suivi sans particularité.
ETU-04410,2024-2025,STAPS,20,F,PRO,,lycee_public,O,"6,0",3.0,75.3,35,38.1,82,4,13,11,1,10.49,6,4,3,1,2,D,jaune,lundi,385947,16/09/2024,14.98,0,
ETU-03615,2024-2025,Droit,19,H,TECHNO,Bien,lycee_public,Oui,44.3,27.0,65.3,3,0.3,1,1,8,6,3,14.01,6,4,4,5,1,F,vert,vendredi,513641,06 Sep 2024,7.12,1,
ETU-03043,2024-2025,Psychologie,17,M,Generale,B,lycee_prive,Non,"11,9",18.0,"99,0",44,81.6,87,4,9,8,5,17.44,6,6,4,2,4,H,vert,lundi,816371,16 Sep 2024,19.23,0,Étudiant assidu et investi.
ETU-00753,2024-2025,STAPS,18,F,GEN,AB,lycee_public,non,"22,8",7.0,73.9%,9,10.7,20,3,8,6,0,8.48,7,5,2,3,3,H,gris,jeudi,921637,2024-09-12,12.04,0,Peu actif sur la plateforme.
ETU-04980,2024-2025,Gestion,18,M,général ,Assez Bien,lycee_public,0,8.7,10.0,82.3,19,31.9,55,5,8,8,2,8.71,6,4,3,1,4,B,bleu,mercredi,739288,2024-09-18,14.22,0,Profil dans la moyenne.
ETU-02618,2024-2025,Mathematiques,22,h,général ,Passable,lycee_public,O,11.7,8.0,67.0,11,22.9,40,7,11,8,0,9.33,7,4,2,3,,F,gris,vendredi,380477,13/09/2024,4.64,1,Peu actif sur la plateforme.
ETU-02275,2024-2025,Informatique,20,H,techno,Passable,lycee_public,N,5.9,0.0,65.4,23,30.7,48,4,10,5,1,"6,94",6,4,2,2,2,F,bleu,lundi,365960,02/09/2024,3.13,1,Résultats fragiles aux partiels.
ETU-01804,2024-2025,Informatique,19,H,GEN,AB,lycee_public,Non,"52,6",,96.9,35,33.4,57,1,11,11,7,12.95,7,6,5,5,,H,bleu,jeudi,468756,12/09/2024,19.15,0,"Bon semestre, résultats solides."
ETU-03805,2024-2025,Mathematiques,22,M,Général,Assez Bien,lycee_public,non,6.9,13.0,98.4,64,101.9,131,3,9,9,5,12.87,6,5,5,4,5,H,vert,lundi,261106,23/09/2024,19.41,0,Engagement en ligne remarquable.
ETU-02983,2024-2025,Droit,19,M,TECHNO,Passable,lycee_prive,O,2.9,11.0,77.9,41,49.9,78,3,9,8,5,7.84,5,2,3,4,4,E,vert,lundi,561174,02/09/2024,12.41,0,
ETU-00892,2024-2025,Lettres,18,Femme,techno,AB,lycee_prive,0,19.5,26.0,87.2,,129.7,92,2,11,11,4,14.46,5,5,5,5,4,H,rouge,mardi,214988,17/09/2024,18.1,0,
ETU-04946,2024-2025,biologie,24,M,général ,,lycee_public,1,,0.0,"91,8",43,69.4,96,8,13,12,1,11.85,6,6,2,3,3,B,vert,mercredi,318724,2024-09-11,16.48,0,
ETU-00432,2024-2025, Biologie ,21,f, pro,P,lycee_prive,Oui,7.6,11.0,"80,9",47,62.1,78,1,11,11,6,12.21,5,4,4,4,4,D,jaune,mercredi,286958,25/09/2024,16.83,0,
ETU-03605,2024-2025,Biologie,20,F,general,Très Bien,lycee_public,oui,4.0,11.0,78.2,32,26.1,94,3,13,9,2,7.46,7,4,4,4,3,A,jaune,jeudi,160317,26 Sep 2024,12.97,0,En difficulté sur les évaluations.
ETU-04945,2024-2025,Informatique,19,femme,Generale,P,lycee_public,non,6.5,23.0,73.7,11,15.1,35,5,9,7,2,11.18,7,4,3,3,3,E,bleu,mercredi,648886,2024-09-04,5.41,1,Engagement en ligne très faible.
ETU-04838,2024-2025,Psychologie,17,f,techno,AB,lycee_public,non,14.0,,98.9,39,43.9,95,4,9,8,2,"10,37",5,2,4,4,3,H,bleu,vendredi,876334,20/09/2024,15.46,0,
ETU-02063,2024-2025,Biologie,20,f,general,P,lycee_public,0,"1,8",0.0,73.6,26,48.8,68,3,11,9,4,"13,07",7,7,3,3,4,B,vert,jeudi,416722,2024-09-12,17.81,0,
ETU-03103,2024-2025,LETTRES,21,Femme,Général,AB,lycee_prive,N,"5,2",17.0,62.2,,54.7,62,5,8,6,1,5.91,6,0,1,4,,C,bleu,vendredi,721721,20 Sep 2024,11.42,0,En difficulté sur les évaluations.
ETU-01540,2024-2025,Droit,23,F,GEN,Bien,cfa,non,12.0,0.0,88.5,,66.2,119,1,11,10,6,14.31,5,4,5,4,5,E,rouge,jeudi,667445,26 Sep 2024,17.96,0,"Très bon investissement, en réussite."
ETU-03825,2024-2025,Psychologie,19,F,techno,P,lycee_public,N,17.2,8.0,"98,7",44,87.8,117,0,11,11,7,"13,51",6,6,5,5,4,C,gris,vendredi,145977,2024-09-20,18.92,0,
ETU-01175,2024-2025,Gestion,19,h,Technologique,Assez Bien,lycee_public,0,36.6,20.0,67.6%,,9.7,70,3,13,10,3,16.1,7,7,5,,2,H,bleu,mercredi,830556,18/09/2024,15.82,0,Profil dans la moyenne.
ETU-00608,2024-2025,GESTION,21,f,Général,,cfa,Oui,"3,6",18.0,"71,8",27,47.6,65,3,8,6,0,14.23,6,3,4,5,4,G,rouge,mercredi,721398,2024-09-25,16.22,0,
ETU-02730,2024-2025,Droit,17,H,Technologique,Bien,,Oui,43.5,21.0,77.2,27,49.2,66,6,9,6,2,14.66,5,5,3,1,2,B,bleu,jeudi,402706,2024-09-05,16.65,0,Travail sérieux et régulier.
ETU-04518,2024-2025,Psychologie,19,femme,Generale,passable,lycee_public,non,1.8,11.0,73.8,17,18.8,36,5,8,5,0,5.53,7,4,2,1,1,C,rouge,mardi,812085,03 Sep 2024,3.25,1,
ETU-01874,2024-2025,GESTION,17,H,general,P,cfa,N,"4,6",13.0,89.0,58,108.9,135,2,10,10,9,9.96,7,2,4,5,4,F,vert,vendredi,772470,20 Sep 2024,17.42,0,Très actif sur la plateforme.
ETU-04317,2024-2025,lettres,21,Femme,Général,,lycee_public,O,,0.0,95.3%,30,27.9,74,2,9,8,3,"10,97",5,2,4,4,3,F,jaune,mercredi,505580,2024-09-04,15.93,0,
ETU-01674,2024-2025,Psychologie,21,h,général ,B,lycee_public,0,3.3,11.0,"80,2",32,51.7,75,3,8,6,3,11.38,7,7,3,3,4,G,bleu,jeudi,580444,26/09/2024,15.71,0,RAS.
ETU-01365,2024-2025,INFORMATIQUE,19,f,Général,ab,lycee_public,oui,9.9 km,8.0,84.0,22,41.6,39,5,11,8,5,12.84,5,4,,3,4,H,jaune,mardi,358421,2024-09-24,16.39,0,"Bon semestre, résultats solides."
ETU-02815,2024-2025,STAPS,20,f,Général,P,,Non,12.1,3.0,84.7,6,4.4,23,5,13,12,2,"14,47",5,2,5,2,2,H,rouge,mercredi,997723,25 Sep 2024,17.1,0,
ETU-03283,2024-2025,Droit,18,M,général ,Assez Bien,lycee_public,Oui,25.4,18.0,57.8%,17,20.8,36,3,12,7,1,10.29,5,3,2,1,3,E,bleu,jeudi,181325,05/09/2024,6.21,1,"Motivation en berne, à accompagner."
ETU-02923,2024-2025,Psychologie,17,femme,général ,B,cfa,N,"14,1",7.0,61.4%,3,3.4,1,1,13,8,0,10.15,6,6,4,2,3,E,gris,vendredi,981018,27 Sep 2024,13.9,0,
ETU-00042,2024-2025,STAPS,21,F,GEN,P,lycee_public,0,5.5,0.0,76.5,21,35.3,57,5,12,6,1,11.66,5,3,2,4,4,A,rouge,mardi,401521,2024-09-03,7.56,1,
ETU-04679,2024-2025,informatique,17,Femme,TECHNO,Passable,lycee_public,O,20.7,8.0,"65,3",31,53.0,43,6,9,6,0,"10,8",5,3,2,,2,E,jaune,mardi,302983,2024-09-10,4.58,1,
ETU-04254,2024-2025,Informatique,17,Femme,PRO,AB,lycee_prive,non,2.6,13.0,67.2%,45,83.2,95,5,13,11,4,"7,49",6,4,4,3,2,C,jaune,mardi,843816,2024-09-17,13.0,0,
ETU-00993,2024-2025,Droit,24,H,general,P,lycee_public,N,"4,9",8.0,90.4,33,34.5,67,2,11,10,6,10.3,6,3,5,5,5,A,jaune,jeudi,268643,2024-09-19,16.14,0,RAS.
ETU-03598,2024-2025,INFORMATIQUE,18,femme,GEN,ab,lycee_public,oui,0.3,8.0,79.6%,31,41.7,62,1,11,11,2,15.16,6,5,5,5,3,B,jaune,jeudi,947962,05 Sep 2024,18.63,0,Travail sérieux et régulier.
ETU-02391,2024-2025, Lettres ,17,f, pro,P,lycee_public,0,11.7 km,7.0,79.3,24,41.9,49,7,13,10,0,7.38,6,3,3,,2,C,gris,mardi,747162,2024-09-10,11.76,0,
ETU-01762,2024-2025,INFORMATIQUE,18,h,general,AB,lycee_public,0,13.1 km,9.0,77.6%,41,67.2,61,1,10,9,3,"16,94",5,5,5,4,5,A,rouge,lundi,397106,16 Sep 2024,19.43,0,Très actif sur la plateforme.
ETU-01346,2024-2025,Droit,25,F,general,TB,lycee_public,Non,3.1,13.0,86.5%,39,64.1,78,2,8,7,5,12.09,6,5,4,,5,B,gris,mercredi,661179,18 Sep 2024,16.49,0,
ETU-01892,2024-2025,STAPS,18,H,Professionnel,B,,Non,5.0 km,,"70,6",38,41.8,56,6,13,11,5,6.11,5,1,1,3,1,B,gris,mercredi,452388,04/09/2024,3.82,1,
ETU-01251,2024-2025, Informatique ,22,H,général ,Passable,lycee_public,Non,0.9,21.0,"51,7",5,5.6,10,4,12,7,0,8.1,7,3,1,,2,B,gris,jeudi,869408,12 Sep 2024,2.11,1,
ETU-04570,2024-2025,Biologie,21,femme,GEN,P,lycee_public,Non,0.1 km,22.0,80.0,19,25.0,54,4,13,10,2,8.77,6,2,,2,1,B,jaune,jeudi,425656,12 Sep 2024,12.82,0,
ETU-02067,2024-2025, STAPS ,22,Femme,Technologique,P,lycee_public,non,24.6,16.0,87.4,39,66.1,74,3,13,13,5,6.37,5,2,3,3,4,E,bleu,lundi,987960,2024-09-16,12.66,0,En difficulté sur les évaluations.
ETU-01304,2024-2025,Lettres,21,Femme,GEN,Assez Bien,lycee_prive,non,15.4 km,4.0,72.4%,52,94.0,113,3,12,12,0,10.39,7,6,4,3,3,E,gris,vendredi,598784,06 Sep 2024,16.14,0,
ETU-01470,2024-2025,Gestion,19,H,GEN,Passable,lycee_public,O,28.2,,72.7%,22,47.4,29,3,12,8,1,9.77,5,1,2,2,1,A,vert,jeudi,433833,2024-09-12,12.45,0,
ETU-04991,2024-2025,informatique,19,Homme,Generale,passable,autre,non,1.6,27.0,"59,8",13,14.8,42,3,11,8,0,"12,54",6,4,2,3,,H,vert,mercredi,709223,11 Sep 2024,6.34,1,
ETU-02933,2024-2025,Mathematiques,22,f,techno,passable,lycee_public,0,42.5,0.0,99.6,71,102.2,135,0,13,13,9,13.5,6,6,5,5,3,G,bleu,lundi,120637,2024-09-02,19.34,0,
ETU-02494,2024-2025,Lettres,18,H,general,,lycee_public,N,4.6 km,4.0,87.0,23,36.9,52,7,13,11,3,8.25,7,4,4,4,2,A,rouge,lundi,417990,23/09/2024,13.58,0,
ETU-04953,2024-2025,BIOLOGIE,19,F,TECHNO,AB,lycee_public,non,15.7,0.0,"62,1",45,79.4,102,3,11,10,0,13.39,7,6,3,4,3,F,vert,mardi,241510,2024-09-24,18.31,0,
ETU-00031,2024-2025, Psychologie ,24,M,PRO,Passable,lycee_public,Oui,7.1,0.0,69.5,28,50.7,38,4,11,7,2,6.67,6,2,2,2,2,E,gris,mercredi,778703,11/09/2024,2.33,1,Résultats fragiles aux partiels.
ETU-01713,2024-2025,DROIT,21,Homme,general,Assez Bien,lycee_public,N,7.4,0.0,91.5,35,60.6,88,3,12,9,6,"13,48",5,5,5,,4,E,bleu,mercredi,962137,04 Sep 2024,18.73,0,
ETU-01672,2024-2025,Biologie,20,M,general,Passable,lycee_prive,Non,17.4,19.0,77.6,22,30.7,34,5,8,7,2,10.98,6,5,3,3,3,H,bleu,mardi,271129,17 Sep 2024,13.91,0,RAS.
ETU-03055,2024-2025,GESTION,18,F,Général,Passable,lycee_public,1,0.6,0.0,80.8,,30.4,42,2,9,6,0,,5,4,4,3,1,F,rouge,mercredi,715788,18/09/2024,14.95,0,
ETU-04173,2024-2025,Psychologie,20,F,TECHNO,ab,lycee_public,0,4.8,,"87,4",39,53.7,80,7,11,11,8,9.52,7,4,3,4,4,D,bleu,jeudi,878092,2024-09-12,14.36,0,
ETU-04335,2024-2025,STAPS,21,femme,général ,Très Bien,lycee_public,Non,3.2,23.0,95.2,61,107.4,165,0,8,7,7,18.15,7,7,5,5,5,F,vert,mardi,816874,2024-09-24,19.85,0,Étudiant assidu et investi.
ETU-02304,2024-2025,lettres,19,F,techno,Assez Bien,lycee_public,O,"43,6",18.0,76.3%,20,19.3,30,7,11,7,0,"10,04",6,3,1,2,2,D,gris,mardi,587693,2024-09-17,4.6,1,
ETU-00620,2024-2025,STAPS,23,Femme,GEN,AB,lycee_public,non,1.4,13.0,91.5,35,44.3,98,6,13,10,4,"8,11",6,3,2,4,3,B,gris,jeudi,572830,26/09/2024,15.48,0,
ETU-02697,2024-2025,Gestion,21,F,TECHNO,Passable,autre,non,3.9,0.0,59.7,18,15.6,43,4,10,8,0,3.34,6,2,2,,2,E,jaune,jeudi,667392,2024-09-05,2.47,1,En difficulté sur les évaluations.
ETU-04417,2024-2025,Informatique,22,f,Professionnel,Passable,autre,0,5.4 km,8.0,51.0,19,40.5,37,5,10,5,3,4.78,5,2,4,3,3,D,rouge,vendredi,601900,27 Sep 2024,1.03,1,
ETU-00589,2024-2025,gestion,20,F,general,tres bien,lycee_prive,N,"8,5",17.0,87.1,27,47.8,77,4,8,7,1,"13,78",7,7,3,3,3,F,gris,vendredi,104484,2024-09-20,17.32,0,
ETU-02837,2024-2025,staps,21,M,Generale,B,lycee_public,N,33.5,11.0,70.7%,10,13.5,19,5,10,8,1,13.2,7,5,3,2,1,D,rouge,jeudi,573547,2024-09-19,15.93,0,
ETU-05056,2024-2025,STAPS,19,Homme,general,ab,lycee_public,O,2.3,9.0,80.4,29,58.9,73,3,8,6,1,8.2,6,4,,3,4,H,jaune,jeudi,310376,26/09/2024,14.99,0,
ETU-05068,2024-2025,Biologie,22,Homme,GEN,B,lycee_public,non,9.7,0.0,79.4,27,46.3,54,3,9,6,5,"11,24",5,3,5,4,3,H,vert,mardi,486566,24/09/2024,14.81,0,
ETU-00241,2024-2025,Gestion,19,f,Général,B,lycee_public,non,10.9,15.0,74.3,43,38.7,114,4,13,11,6,"13,27",6,3,5,4,4,E,vert,mardi,444143,03/09/2024,16.91,0,
ETU-02664,2024-2025, Biologie ,18,H,Général,Bien,lycee_public,Non,1.1,8.0,90.1%,18,37.3,44,3,13,9,2,"13,02",6,4,4,3,3,B,rouge,mardi,417955,2024-09-17,15.98,0,"Bon semestre, résultats solides."
